name,main_category,sub_category,image,link,ratings,no_of_ratings,discount_price,actual_price
VYERI Women's Designer Handcrafted Geniune leather Flat,women's shoes,Ballerinas,https://m.media-amazon.com/images/I/81p6ukFOUiL._AC_UL320_.jpg,https://www.amazon.in/VYERI-Designer-Handcrafted-Geniune-Black-2002/dp/B0917VLPMQ/ref=sr_1_2174?qid=1679211847&s=shoes&sr=1-2174,4.0,2,₹649,₹999
Aqualite womens Ppb0027pl Ballet Flat,women's shoes,Ballerinas,https://m.media-amazon.com/images/I/712-wRFSJYS._AC_UL320_.jpg,https://www.amazon.in/Aqualite-Womens-PPB0027PL-Ballet-PPB0027PL-Ladies/dp/B08YP6QFXV/ref=sr_1_2175?qid=1679211847&s=shoes&sr=1-2175,3.1,17,₹288,₹294
Planet Wear anti slip TPR sole bellies combo of 2 Pairs (pink black bow and navy blue),women's shoes,Ballerinas,https://m.media-amazon.com/images/I/81-WlBiQssL._AC_UL320_.jpg,https://www.amazon.in/Planet-Wear-bellies-ethnic-ballerina/dp/B08XNX943N/ref=sr_1_2176?qid=1679211847&s=shoes&sr=1-2176,4.7,4,₹999,"₹1,998"
NMDK Ankle Line Synthetic Casual Footwear for Women Stylish Ankle Strap Buckle Belly for Party Formal wear Casuals Comfort...,women's shoes,Ballerinas,https://m.media-amazon.com/images/I/71HNPwnRxjL._AC_UL320_.jpg,https://www.amazon.in/NMDK-Ankle-Synthetic-Comfortable-Fashionable/dp/B08VWCTZX8/ref=sr_1_2177?qid=1679211847&s=shoes&sr=1-2177,4.5,6,₹339,₹899
NMDK Ankle Line Synthetic Casual Footwear for Women Stylish Ankle Strap Buckle Belly for Party Formal wear Casuals Comfort...,women's shoes,Ballerinas,https://m.media-amazon.com/images/I/71HNPwnRxjL._AC_UL320_.jpg,https://www.amazon.in/NMDK-Ankle-Synthetic-Comfortable-Fashionable/dp/B08VW16KTD/ref=sr_1_2178?qid=1679211847&s=shoes&sr=1-2178,2.5,4,₹339,₹899
NMDK Ankle Line Synthetic Casual Footwear for Women Stylish Ankle Strap Buckle Belly for Party Formal wear Casuals Comfort...,women's shoes,Ballerinas,https://m.media-amazon.com/images/I/71HNPwnRxjL._AC_UL320_.jpg,https://www.amazon.in/NMDK-Ankle-Synthetic-Comfortable-Fashionable/dp/B08VVZLKBR/ref=sr_1_2179?qid=1679211847&s=shoes&sr=1-2179,4.4,3,₹339,₹899
ZAPATOZ Women's Brown Ballerinas Solid Flat Belly,women's shoes,Ballerinas,https://m.media-amazon.com/images/I/616Gp4qPE1L._AC_UL320_.jpg,https://www.amazon.in/ZAPATOZ-Womens-Brown-Ballerinas-Solid/dp/B08VRWDMRG/ref=sr_1_2180?qid=1679211847&s=shoes&sr=1-2180,3.9,7,₹662,₹999
Liberty Women ELENA-79 Casual BalletFlats,women's shoes,Ballerinas,https://m.media-amazon.com/images/I/71A0UPOWNKL._AC_UL320_.jpg,https://www.amazon.in/Liberty-Womens-Elena-76-Flats-4-21511721/dp/B089L3941W/ref=sr_1_2181?qid=1679211847&s=shoes&sr=1-2181,4.0,55,,₹399
Bata Women's Bellies,women's shoes,Ballerinas,https://m.media-amazon.com/images/I/719gWsMCOVL._AC_UL320_.jpg,https://www.amazon.in/BATA-Womens-Sandak-Bellies-Navy/dp/B0851HLV2Y/ref=sr_1_2182?qid=1679211847&s=shoes&sr=1-2182,3.8,25,,₹399
Gripex Shoes Stepee Women's Golden Synthetic Ballerinas -UK 7,women's shoes,Ballerinas,https://m.media-amazon.com/images/I/611ugfcQQhL._AC_UL320_.jpg,https://www.amazon.in/Stepee-Womens-Synthetic-Ballerinas-Size_UK/dp/B07TW5PVYD/ref=sr_1_2183?qid=1679211847&s=shoes&sr=1-2183,3.1,8,₹499,₹799
"1 WALK Comfortable Formal Bellies for Women-Office wear-MP-LB101(A,B,C)-$P",women's shoes,Ballerinas,https://m.media-amazon.com/images/I/81EHibVaMYL._AC_UL320_.jpg,https://www.amazon.in/WALK-Comfortable-Bellies-Women-Office-EURO-BROWN-MP-LB101C-38/dp/B07TSXZCT7/ref=sr_1_2184?qid=1679211847&s=shoes&sr=1-2184,3.0,80,₹742,"₹1,500"
1 WALK Comfortable Formal Bellies for Women-Office,women's shoes,Ballerinas,https://m.media-amazon.com/images/I/81Ss8MqzwAL._AC_UL320_.jpg,https://www.amazon.in/WALK-Comfortable-Bellies-Women-Office-EURO-BLACK-MP-LB102B-41/dp/B07TP95J9W/ref=sr_1_2185?qid=1679211847&s=shoes&sr=1-2185,3.2,86,₹499,"₹1,500"
Lee Cooper Womens Ballet Flats,women's shoes,Ballerinas,https://m.media-amazon.com/images/I/61l9jiX1e+L._AC_UL320_.jpg,https://www.amazon.in/Lee-Cooper-Womens-Flats-4-LF5236A/dp/B07QK1WGPV/ref=sr_1_2186?qid=1679211847&s=shoes&sr=1-2186,3.5,54,₹963,"₹1,299"
KANVAS Multi Color Ethnic Ballerinas for Women,women's shoes,Ballerinas,https://m.media-amazon.com/images/I/31GQfi9p+RL._AC_UL320_.jpg,https://www.amazon.in/KANVAS-Womens-Multicolor-Synthetic-Ballerinas/dp/B07DDG8496/ref=sr_1_2187?qid=1679211847&s=shoes&sr=1-2187,4.0,2,"₹2,099","₹3,499"
1 WALK Comfortable Women-Belly/Fancy WEAR Original/Casual Footwear-@Black,women's shoes,Ballerinas,https://m.media-amazon.com/images/I/71RQI3Efx7L._AC_UL320_.jpg,https://www.amazon.in/WALK-Comfortable-Womens-Original-Footwear-Maroon/dp/B07CVXNPLW/ref=sr_1_2188?qid=1679211847&s=shoes&sr=1-2188,3.7,366,₹513,"₹1,199"
