name,main_category,sub_category,image,link,ratings,no_of_ratings,discount_price,actual_price
"TREK 'N' RIDE Waterproof Biker Backpack with Helmet Pouch, Black",kids' fashion,School Bags,https://m.media-amazon.com/images/I/516L3xfvyIL._AC_UL320_.jpg,https://www.amazon.in/Trek-N-Ride-Biker-Backpack/dp/B084GL9G3R/ref=sr_1_2657?qid=1679220877&s=luggage&sr=1-2657,5.0,6,"₹2,799","₹2,999"
Finer 47 cms Backpack,kids' fashion,School Bags,https://m.media-amazon.com/images/I/91fArMwqS0L._AC_UL320_.jpg,https://www.amazon.in/Finer-Backpack-Bagpack-College-Resistant/dp/B079NB25R8/ref=sr_1_2658?qid=1679220877&s=luggage&sr=1-2658,3.7,171,,₹729
Sanjis Enterprise Super Hero Canvas Open Zipper Pencil Case Pen Pouch Holder Bag Stationery Box Storage for School Station...,kids' fashion,School Bags,https://m.media-amazon.com/images/I/910gaMI2M9L._AC_UL320_.jpg,https://www.amazon.in/Sanjis-Enterprise-Pencil-Stationery-Supplies/dp/B09VFW7WCG/ref=sr_1_2659?qid=1679220877&s=luggage&sr=1-2659,4.0,1,₹299,₹999
Heart Home Marvel Avengers School Bag for Kids|Stylish Backpacks for Kids|Rexine Waterproof Shoulder Straps Bag (Blue),kids' fashion,School Bags,https://m.media-amazon.com/images/I/71+y+gLbeDL._AC_UL320_.jpg,https://www.amazon.in/Heart-Home-Avengers-Backpacks-Waterproof/dp/B0BP7QLG1M/ref=sr_1_2660?qid=1679220877&s=luggage&sr=1-2660,,,₹664,"₹1,599"
Deuter Vista Skip 14L Backpack,kids' fashion,School Bags,https://m.media-amazon.com/images/I/91nwVapBchL._AC_UL320_.jpg,https://www.amazon.in/Deuter-Vista-Skip-14L-Backpack/dp/B09MQMY6VH/ref=sr_1_2661?qid=1679220877&s=luggage&sr=1-2661,,,"₹4,261.87","₹5,299"
"FunBlast Cute Fish Pencil Box for Kids, Metal Pencil Box Case with Pencil, Eraser, Sharpener Stationery Set Double Layer P...",kids' fashion,School Bags,https://m.media-amazon.com/images/I/814sdqYN0sL._AC_UL320_.jpg,https://www.amazon.in/FunBlast-Pencil-Eraser-Sharpener-Stationery/dp/B09MBQYDGF/ref=sr_1_2662?qid=1679220877&s=luggage&sr=1-2662,3.7,63,₹379,₹599
"F Gear Circadian Starfish 27 Ltrs Casual Backpack (3731), One Size",kids' fashion,School Bags,https://m.media-amazon.com/images/I/719mSc1SfbL._AC_UL320_.jpg,https://www.amazon.in/F-Gear-Circadian-Starfish-27-Ltrs-Backpack/dp/B08TR8MGCB/ref=sr_1_2663?qid=1679220877&s=luggage&sr=1-2663,4.5,2,₹419,"₹1,745"
DZert Boy's and Girl's Soft Plush Backpack School Bag (2 to 5 Years) - Pack of 2,kids' fashion,School Bags,https://m.media-amazon.com/images/I/319VxyB52bL._AC_UL320_.jpg,https://www.amazon.in/DZert-Girls-Plush-Backpack-School/dp/B07GS5TT25/ref=sr_1_2664?qid=1679220877&s=luggage&sr=1-2664,4.0,187,₹549,"₹1,299"
Avengers Spiderman Ironman Doreamon Dorimon Chota Bheem School Bag Backpack For Class KG Kindergarten Nursery LKG UKG 1st ...,kids' fashion,School Bags,https://m.media-amazon.com/images/I/A1+asBh22uL._AC_UL320_.jpg,https://www.amazon.in/Avengers-Spiderman-Doreamon-Kindergarten-Waterproof/dp/B0BTXDVFC6/ref=sr_1_2665?qid=1679220877&s=luggage&sr=1-2665,,,₹449,"₹1,199"
THE CLOWNFISH 10 litres New Unisex Expandable Light Backpack Casual School Bags 15.6 Laptop Backpack Shoulder Bagpack,kids' fashion,School Bags,https://m.media-amazon.com/images/I/81cJedN0j2L._AC_UL320_.jpg,https://www.amazon.in/CLOWNFISH-Expandable-Backpack-Shoulder-Bagpack/dp/B0BDRN9J7G/ref=sr_1_2666?qid=1679220877&s=luggage&sr=1-2666,4.6,58,"₹2,999","₹6,499"
