name,main_category,sub_category,image,link,ratings,no_of_ratings,discount_price,actual_price
Manito Clean Basic 3D Mesh Seat Pad/Cushion/Liner for Stroller and Car Seat (Raccoon Grey),toys & baby products,Strollers & Prams,https://m.media-amazon.com/images/I/717c4DIjbIL._AC_UL320_.jpg,https://www.amazon.in/Manito-Clean-Cushion-Stroller-Raccoon/dp/B07R95TNKM/ref=sr_1_5591?qid=1679220217&s=baby&sr=1-5591,4.3,45,,"₹6,004"
Baby Stroller Pram Safety Wrist Strap or Short Leash for Dog with Stroller Hook (Black),toys & baby products,Strollers & Prams,https://m.media-amazon.com/images/I/61EeGSBZK-L._AC_UL320_.jpg,https://www.amazon.in/Stroller-Safety-Wrist-Strap-Short/dp/B07R8PDYVW/ref=sr_1_5592?qid=1679220217&s=baby&sr=1-5592,4.7,211,,"₹3,268"
"Pack and Go Neoprene Stroller Organizer: Attachable stroller bag, universal fit, extra large zipper storage space for diap...",toys & baby products,Strollers & Prams,https://m.media-amazon.com/images/I/911NYRcMgLL._AC_UL320_.jpg,https://www.amazon.in/Pack-Neoprene-Stroller-Organizer-Attachable/dp/B079C3P6NL/ref=sr_1_5881?qid=1679220222&s=baby&sr=1-5881,3.7,45,,"₹2,964"
2018 UPPABaby VISTA/CRUZ Accessory Bundle - Cup Holder/Snack Tray/Parent Carry-All,toys & baby products,Strollers & Prams,https://m.media-amazon.com/images/I/51bflXl7PjL._AC_UL320_.jpg,https://www.amazon.in/2018-UPPABaby-Vista-Accessory-Bundle/dp/B079B8QRBF/ref=sr_1_5882?qid=1679220222&s=baby&sr=1-5882,4.6,79,,"₹21,411"
"Summer Infant 3DPac Stroller, Lightweight and Compact Carseat Adaptable Design with Convenient One-Hand Fold, Reclining Se...",toys & baby products,Strollers & Prams,https://m.media-amazon.com/images/I/81BZutxzaWL._AC_UL320_.jpg,https://www.amazon.in/Summer-Infant-Lightweight-Convenient-Extra-Large/dp/B0799CLJ2Z/ref=sr_1_5883?qid=1679220222&s=baby&sr=1-5883,4.6,846,,"₹41,182"
"Safe Traffic System Dual Tether Kit Accessory, Black, One Size",toys & baby products,Strollers & Prams,https://m.media-amazon.com/images/I/61bfZpX01nL._AC_UL320_.jpg,https://www.amazon.in/Safe-Traffic-System-Tether-Accessory/dp/B0792MBP2Z/ref=sr_1_5884?qid=1679220222&s=baby&sr=1-5884,,,,"₹6,539"
"Bar That Fits The Bugaboo Bee, Bee Plus, Bee 3 & Bee 5. (Front Facing Only As Seen in Photo) (PU Leather)",toys & baby products,Strollers & Prams,https://m.media-amazon.com/images/I/31j+gIkBhqL._AC_UL320_.jpg,https://www.amazon.in/Bugaboo-Front-Facing-Photo-Leather/dp/B07922KX3R/ref=sr_1_5885?qid=1679220222&s=baby&sr=1-5885,,,,"₹10,588"
"Pacifier Clip by Dodo Babies Pack of 4 + Pacifier Case, PremiumQuality Modern Designs Universal Holder Leash for Boys and ...",toys & baby products,Strollers & Prams,https://m.media-amazon.com/images/I/615mCdFeSCL._AC_UL320_.jpg,https://www.amazon.in/Pacifier-PremiumQuality-Designs-Universal-Teething/dp/B078TQTYB3/ref=sr_1_5886?qid=1679220222&s=baby&sr=1-5886,4.6,"1,048",,"₹2,872"
Dream On Me Volgo Twin Umbrella Stroller in Blue and Dark Grey,toys & baby products,Strollers & Prams,https://m.media-amazon.com/images/I/81Z2J-AT7jL._AC_UL320_.jpg,https://www.amazon.in/Dream-Me-Volgo-Umbrella-Stroller/dp/B078T49V4T/ref=sr_1_5887?qid=1679220222&s=baby&sr=1-5887,4.3,"1,221",,"₹48,359"
"Baby Stroller Foot Muff,Universal Warm Buggy Pushchair Pram Foot Cover (Pink)",toys & baby products,Strollers & Prams,https://m.media-amazon.com/images/I/51HBrM0-1TL._AC_UL320_.jpg,https://www.amazon.in/Stroller-Universal-Buggy-Pushchair-Cover/dp/B078M6MC1J/ref=sr_1_5888?qid=1679220222&s=baby&sr=1-5888,,,"₹3,419","₹6,799"
