name,main_category,sub_category,image,link,ratings,no_of_ratings,discount_price,actual_price
Gorgio Professional Hair Straightener Brush with Ceramic Coating HB6600 (Black),beauty & health,Personal Care Appliances,https://m.media-amazon.com/images/I/41ORxHJzGOL._AC_UL320_.jpg,https://www.amazon.in/Gorgio-Professional-Keratin-Protein-Straightening/dp/B07NCLFNMB/ref=sr_1_3156?qid=1679215882&s=hpc&sr=1-3156,5.0,1,"₹2,290","₹2,999"
GORGIO PROFESSIONAL HD9900 Hot and Cold Blow Hair Dryer 1800 Watts Ceramic Hair Drying Machine With Diffuser for Men and W...,beauty & health,Personal Care Appliances,https://m.media-amazon.com/images/I/516MLQJpRSL._AC_UL320_.jpg,https://www.amazon.in/Gorgio-Professional-Dryer-HD9900-Performance/dp/B07HZDT5Z9/ref=sr_1_3157?qid=1679215882&s=hpc&sr=1-3157,5.0,3,,
SR BIOTECH 1000W Hair Fashion Foldable Professional Hair Dryer (Multicolour),beauty & health,Personal Care Appliances,https://m.media-amazon.com/images/I/61bgA5Uu1GL._AC_UL320_.jpg,https://www.amazon.in/SR-BIOTECH-Foldable-Professional-Multicolour/dp/B07HCJ95YY/ref=sr_1_3158?qid=1679215882&s=hpc&sr=1-3158,3.0,11,₹299,₹499
"DRAKE Women's Hair Curling Iron Professional Swivel Curler Rod- V and G 228, (Grey)",beauty & health,Personal Care Appliances,https://m.media-amazon.com/images/I/419ZZ8VgenL._AC_UL320_.jpg,https://www.amazon.in/Drake-Professional-Hair-Curler-Women/dp/B07H2HGJS9/ref=sr_1_3159?qid=1679215882&s=hpc&sr=1-3159,3.5,8,₹899,"₹1,950"
"Professional Silicone Heat Resistant Styling Station Mat for All Hair Irons, Curling Iron, Straightener Pad, Iron Flat Hai...",beauty & health,Personal Care Appliances,https://m.media-amazon.com/images/I/81mAMPnUsOS._AC_UL320_.jpg,https://www.amazon.in/Professional-Silicone-Resistant-Straightener-Appliances/dp/B07CNSXKZW/ref=sr_1_3160?qid=1679215882&s=hpc&sr=1-3160,4.8,"2,374","₹2,678","₹5,699"
"Andis 80695 1875-Watt Tourmaline Ceramic Ionic Styling Hair Dryer, Black",beauty & health,Personal Care Appliances,https://m.media-amazon.com/images/I/71oKvCP8vBL._AC_UL320_.jpg,https://www.amazon.in/1875-watt-tourmaline-ceramic-styling-80695/dp/B07BRQBNZY/ref=sr_1_3161?qid=1679215882&s=hpc&sr=1-3161,4.5,216,"₹9,390","₹13,419"
Taran Straight Artifact Ceramic Electronic Hair Straightening Brush,beauty & health,Personal Care Appliances,https://m.media-amazon.com/images/I/61QSCuRVuzL._AC_UL320_.jpg,https://www.amazon.in/Straight-Artifact-Ceramic-Electronic-Straightening/dp/B0793RV57H/ref=sr_1_3162?qid=1679215882&s=hpc&sr=1-3162,,,₹590,₹699
"Remington S2412 Air Plates Titanium Ceramic Travel Mini Hair Straighteners, Floating Plates for Increased Contact (White)",beauty & health,Personal Care Appliances,https://m.media-amazon.com/images/I/61PGmoz4YFL._AC_UL320_.jpg,https://www.amazon.in/Remington-Titanium-Straighteners-Floating-Increased/dp/B078XXGNDM/ref=sr_1_3163?qid=1679215882&s=hpc&sr=1-3163,3.9,99,"₹3,965.86","₹8,345"
vmore Slique Plastic Hair Threading Removal Epilator System Kit (Multicolour),beauty & health,Personal Care Appliances,https://m.media-amazon.com/images/I/61lqnKd4GTL._AC_UL320_.jpg,https://www.amazon.in/Slique-Eyebrow-Threading-Removal-Epilator/dp/B072P13CPX/ref=sr_1_3164?qid=1679215882&s=hpc&sr=1-3164,2.5,15,₹299,₹399
"Kiss Products Red Detangler Dryer Plus 3 Attachmnents, 1.75 Pound",beauty & health,Personal Care Appliances,https://m.media-amazon.com/images/I/61-HKMXhvcL._AC_UL320_.jpg,https://www.amazon.in/Kiss-Products-Detangler-Dryer-Attachmnents/dp/B01JPX05LG/ref=sr_1_3165?qid=1679215882&s=hpc&sr=1-3165,,,"₹7,546","₹10,499"
